4	0.3601	7
4	0.3601	11
4	0.3601	3
4	0.3601	3
4	0.3601	2
4	0.3601	10
4	0.3601	10
4	0.3601	2
4	0.3601	2
4	0.3601	6
4	0.3601	7
4	0.3601	5
4	0.3601	2
4	0.3601	3
4	0.3601	6
4	0.3601	3
4	0.3601	5
4	0.3601	6
4	0.3601	8
4	0.3601	4
4	0.3601	0
4	0.3601	3
4	0.3601	5
4	0.3601	16
4	0.3601	3
4	0.3601	7
4	0.3601	10
4	0.3601	7
4	0.3601	4
4	0.3601	5
4	0.3601	5
4	0.3601	3
4	0.3601	0
4	0.3601	1
4	0.3601	2
4	0.3601	10
4	0.3601	1
4	0.3601	8
4	0.3601	6
4	0.3601	4
4	0.3601	2
4	0.3601	4
4	0.3601	2
4	0.3601	8
4	0.3601	4
4	0.3601	4
4	0.3601	2
4	0.3601	8
4	0.3601	2
4	0.3601	0
4	0.3601	10
4	0.3601	4
4	0.3601	4
4	0.3601	4
4	0.3601	6
4	0.3601	0
4	0.3601	3
4	0.3601	11
4	0.3601	4
4	0.3601	7
4	0.3601	8
4	0.3601	2
4	0.3601	9
4	0.3601	6
4	0.3601	3
4	0.3601	0
4	0.3601	3
4	0.3601	3
4	0.3601	1
4	0.3601	3
4	0.3601	7
4	0.3601	10
4	0.3601	10
4	0.3601	1
4	0.3601	2
4	0.3601	3
4	0.3601	4
4	0.3601	6
4	0.3601	6
4	0.3601	3
4	0.3601	4
4	0.3601	5
4	0.3601	6
4	0.3601	3
4	0.3601	6
4	0.3601	2
4	0.3601	3
4	0.3601	4
4	0.3601	6
4	0.3601	10
4	0.3601	0
4	0.3601	8
4	0.3601	0
4	0.3601	1
4	0.3601	2
4	0.3601	3
4	0.3601	3
4	0.3601	7
4	0.3601	17
4	0.3601	8
4	0.3601	2
4	0.3601	3
4	0.3601	5
4	0.3601	2
4	0.3601	7
4	0.3601	7
4	0.3601	9
4	0.3601	4
4	0.3601	8
4	0.3601	9
4	0.3601	8
4	0.3601	8
4	0.3601	7
4	0.3601	3
4	0.3601	4
4	0.3601	2
4	0.3601	4
4	0.3601	7
4	0.3601	3
4	0.3601	12
4	0.3601	4
4	0.3601	2
4	0.3601	10
4	0.3601	7
4	0.3601	3
4	0.3601	5
4	0.3601	6
4	0.3601	2
4	0.3601	1
4	0.3601	9
4	0.3601	3
4	0.3601	7
4	0.3601	4
4	0.3601	8
4	0.3601	5
4	0.3601	1
4	0.3601	7
4	0.3601	7
4	0.3601	4
4	0.3601	5
4	0.3601	7
4	0.3601	4
4	0.3601	8
4	0.3601	2
4	0.3601	7
4	0.3601	4
4	0.3601	3
4	0.3601	6
4	0.3601	7
4	0.3601	9
4	0.3601	3
4	0.3601	4
4	0.3601	2
4	0.3601	3
4	0.3601	7
4	0.3601	12
4	0.3601	5
4	0.3601	11
4	0.3601	10
4	0.3601	2
4	0.3601	12
4	0.3601	8
4	0.3601	5
4	0.3601	0
4	0.3601	4
4	0.3601	4
4	0.3601	4
4	0.3601	2
4	0.3601	8
4	0.3601	2
4	0.3601	3
4	0.3601	9
4	0.3601	0
4	0.3601	5
4	0.3601	1
4	0.3601	4
4	0.3601	3
4	0.3601	13
